,Forca_maxima_acc_x,Forca_maxima_acc_y,Forca_maxima_grav_x,Forca_maxima_grav_y,Desplacament_maxim_x,Desplacament_maxim_y,Prova,Puntuacio,Edat,Etiqueta
27,0.07522437331036042,0.09054579211079887,0.0006835497528711737,0.05582618548552819,1.1774813766984842,1.1726774916326488,RGC,58.196372,69,ug52m
28,0.006239589180980821,0.08089872336852384,0.029505932692456948,0.0003846230019321044,1.0127116117182284,0.8864871809133861,ROA,100.0,69,bb53f
29,0.007080144648565417,0.08766494626759815,0.029495870307719503,0.00039664870294059754,0.5072341968306195,0.9817592408687368,ROC,100.0,69,bb53f
30,0.007464190942688936,0.07483408595088857,0.027620019066230454,0.0004102546022047987,1.079679384170845,1.0954080431896784,RGA,100.0,69,bb53f
31,0.08200440207252625,0.28964611082224256,0.06424734263764273,0.0010328465066915676,0.34362614221093923,0.21428036770906472,RGC,0.0,69,bb53f
32,0.0117578648863612,0.05206851517584299,2.740665894418806e-05,3.841635682701877e-05,0.5504556597750648,0.6818675712854095,ROA,100.0,69,bs53f
33,0.019631018653906526,0.18777254262863183,4.1258024540680865e-05,0.021958620685896837,0.8864891129415802,0.48964436068078326,ROC,99.393959,69,bs53f
34,0.026587297724952216,0.14043891359224292,5.935454064447815e-05,0.00017694916245533307,0.6366618920526954,0.6653997862992579,RGA,100.0,69,bs53f
35,0.47504160089831576,0.5707959443325015,0.038595295609374816,0.04535587592629954,0.33009246648414914,0.49021801612919486,RGC,0.0,69,bs53f
36,0.006473968590595611,0.011150912594385668,0.028519237020706974,3.601300660826742e-05,0.5778276991641336,0.9287031878979806,ROA,98.229267,69,ma52f
37,0.00713331797247195,0.010335586029958297,0.029465808273263602,3.266922492942137e-05,0.8721896579351182,0.6526835147137988,ROC,99.518125,69,ma52f
38,0.0083711815071295,0.017621245126678158,0.028506773088094142,5.377619155246677e-05,0.8576272738546759,0.8665775746010187,RGA,100.0,69,ma52f
39,0.012587076936109321,0.03482733491171722,0.02947444948506326,0.0001608139004060545,0.4684210435841712,0.5995644251824984,RGC,100.0,69,ma52f
40,0.007753516255330113,0.013308509836279039,0.02783798328740605,1.3628406982071212e-05,1.240637231644621,0.5258293395204959,ROA,100.0,69,pb53m
41,0.005093216278928052,0.013560948621929504,0.02843050631595063,1.708242087176265e-05,0.5727339178480543,1.0753720676707834,ROC,100.0,69,pb53m
42,0.02476734668151906,0.08749036859550072,0.20517081215024327,1.3926126052721255e-05,0.11067485474270065,0.08734430967086103,RGA,100.0,69,pb53m
43,0.017168637439500447,0.09823781263053771,0.02927455579584305,0.020388465045955498,0.790510345496128,0.4910136083637001,RGC,100.0,69,pb53m
44,0.006834566506708953,0.005250661916238467,0.02836139879294284,1.1545055824627865e-05,0.7123006339291513,0.7798694418782931,ROA,100.0,69,ns52f
45,0.005381421856233151,0.005688809779866882,0.029558454737436318,1.577793471628508e-05,0.3414342791033654,0.7936017723254413,ROC,100.0,69,ns52f
46,0.011095409131009534,0.010257485161680145,0.028210801077297322,6.215819765193267e-05,0.5671594205971308,0.50422740675749,RGA,100.0,69,ns52f
47,0.01363176823002207,0.016809944460036197,0.029526274342081604,0.028058642361825398,0.9018851173842855,1.3493918015069988,RGC,100.0,69,ns52f
48,0.03223860461443618,0.027251905490599547,0.0001597566570835686,3.2775295872838894e-05,1.9659036021006404,1.4181253867206651,ROA,100.0,69,ib53f
